徹夜で,ข้ามคืน,徹夜で,ข้ามคืน
抵抗する、不服従,ขัดขืน,抵抗する、不服従,ขัดขืน
首を絞める,บีบคอ,首を絞める,บีบคอ
盲目の,ตาบอด,盲目の,ตาบอด
ターン、順,ตา,ターン、順,ตา
あんなに...なのに,ออกจะ...,あんなに...なのに,ออกจะ...
国会の解散,ยุบสภา,国会の解散,ยุบสภา
フルーツカービング,แกะสลักผลไม้,フルーツカービング,แกะสลักผลไม้
無気音,เสียงสิถิล,無気音,เสียงสิถิล
背泳ぎ,กรรเชียง,背泳ぎ,กรรเชียง
火花、スパーク,ประกาย,火花、スパーク,ประกาย
雑用,งานเบ็ดเตล็ด,雑用,งานเบ็ดเตล็ด
怪物,อสุร,怪物,อสุร
ドキュメンタリー,สารคดี,ドキュメンタリー,สารคดี
灰,เถ้าถ่าน,灰,เถ้าถ่าน
むすっとする、すねる,งอน,むすっとする、すねる,งอน
未来の花婿,ว่าที่เจ้าบ่าว,未来の花婿,ว่าที่เจ้าบ่าว
指揮者,วาทยกร,指揮者,วาทยกร
生理、月経,ประจำเดือน รอบเดือน,生理、月経,ประจำเดือน รอบเดือน
銛,ฉมวก,銛,ฉมวก
ドリル,สว่าน,ドリル,สว่าน
身代金,เงินค่าไถ่,身代金,เงินค่าไถ่
事件を起こす,ก่อคดี,事件を起こす,ก่อคดี
…のメカニズム、機構,กลไกใน…,…のメカニズム、機構,กลไกใน…
性質、特質,คุณสมบัติ,性質、特質,คุณสมบัติ
乾燥した、不毛の,กันดาร,乾燥した、不毛の,กันดาร
防寒着,เสื้อกันหนาว,防寒着,เสื้อกันหนาว
基準,เกณฑ์,基準,เกณฑ์
奨学金,ทุนการศึกษา,奨学金,ทุนการศึกษา
招き猫,แมวกวัก,招き猫,แมวกวัก
考慮する,คำนึงถึง ไตร่ตรอง,考慮する,คำนึงถึง ไตร่ตรอง
聖書,คัมภีร์ไบเบิล,聖書,คัมภีร์ไบเบิล
愛人,เมียน้อย,愛人,เมียน้อย
高望みする、身の程知らず,มักใหญ่ใฝ่สูง,高望みする、身の程知らず,มักใหญ่ใฝ่สูง
まず、あらかじめ,เสียก่อน,まず、あらかじめ,เสียก่อน
山崩れ、地滑り,ดินถล่ม,山崩れ、地滑り,ดินถล่ม
髪などがボサボサ,รุงรัง,髪などがボサボサ,รุงรัง
割り勘する,หารกัน,割り勘する,หารกัน
テレビ,โทรทัศน์,テレビ,โทรทัศน์
大国、列強,ประเทศมหาอำนาจ,大国、列強,ประเทศมหาอำนาจ
うつむく,ก้มหน้าก้มตา,うつむく,ก้มหน้าก้มตา
現象,ปรากฏการณ์,現象,ปรากฏการณ์
電流を流す、稼働する,จ่ายกระแส,電流を流す、稼働する,จ่ายกระแส
埋める、埋まっている,ฝัง,埋める、埋まっている,ฝัง
自分の利益を追求する,หาผลประโยชน์ใส่ตัว,自分の利益を追求する,หาผลประโยชน์ใส่ตัว
弓,คันธนู,弓,คันธนู
釈明する、擁護する,ออกตัว,釈明する、擁護する,ออกตัว
穴,หลุม,穴,หลุม
覆い隠す,บัง,覆い隠す,บัง
言い合う、議論する,เถียง,言い合う、議論する,เถียง
鼻音,เสียงพยัญชนะนาสิก,鼻音,เสียงพยัญชนะนาสิก
団地,อาคารชุด,団地,อาคารชุด
都市の中心部,ใจกลางเมือง,都市の中心部,ใจกลางเมือง
探索する,สืบค้น,探索する,สืบค้น
永遠に,ชั่วนิรันดร์,永遠に,ชั่วนิรันดร์
口先だけいいことを言う,ดีแต่ปาก,口先だけいいことを言う,ดีแต่ปาก
同時に、平行して...する,...ควบคู่ไปด้วย,同時に、平行して...する,...ควบคู่ไปด้วย
おいしい,โอชา,おいしい,โอชา
関与する,พัวพัน,関与する,พัวพัน
林業,อุตสาหกรรมป่าไม้,林業,อุตสาหกรรมป่าไม้
暴動,จลาจล,暴動,จลาจล
一方で、逆に,ในทางกลับกัน,一方で、逆に,ในทางกลับกัน
車のナンバーカード,ป้ายทะเบียนรถยนต์,車のナンバーカード,ป้ายทะเบียนรถยนต์
(集団で)吊るし上げる、リンチする,รุม...,(集団で)吊るし上げる、リンチする,รุม...
薄い、希薄な,เจือจาง,薄い、希薄な,เจือจาง
กวนตีน,กวนบาตา,กวนตีน,กวนบาตา
立法権,อำนาจนิติบัญญัติ,立法権,อำนาจนิติบัญญัติ
間違い探しゲーム,เกมส์จับผิดภาพ,間違い探しゲーム,เกมส์จับผิดภาพ
等差数列,ลำดับเลขคณิต,等差数列,ลำดับเลขคณิต
あらら,ซะงั้น,あらら,ซะงั้น
嘆き悲しむ,คร่ำครวญ โอดครวญ,嘆き悲しむ,คร่ำครวญ โอดครวญ
攻撃する,โจมตี,攻撃する,โจมตี
辞表,ใบลาออก,辞表,ใบลาออก
仕草,ลีลา,仕草,ลีลา
真珠,ไข่มุก,真珠,ไข่มุก
素っ気ない,เฉยชา,素っ気ない,เฉยชา
知事,ผู้ว่าราชการ,知事,ผู้ว่าราชการ
感心して褒める,ชื่นชม,感心して褒める,ชื่นชม
点心,ติ่มซำ,点心,ติ่มซำ
奇略、トリック,เล่ห์กล,奇略、トリック,เล่ห์กล
予定がダブルブッキング,เวลานัดชนกัน,予定がダブルブッキング,เวลานัดชนกัน
反対する、抗議する,ท้วงติง,反対する、抗議する,ท้วงติง
お願いする、懇願する,วิงวอน,お願いする、懇願する,วิงวอน
偏頭痛,ไมเกรน,偏頭痛,ไมเกรน
価値,มูลค่า,価値,มูลค่า
人の平和などをかき乱す,รังความ,人の平和などをかき乱す,รังความ
打倒する,โค่นล้ม,打倒する,โค่นล้ม
異性,เพศตรงข้าม,異性,เพศตรงข้าม
対角の、斜めの,ทแยง,対角の、斜めの,ทแยง
罪などをさらす,ประจาน,罪などをさらす,ประจาน
太陽,ทินกร,太陽,ทินกร
領土,ดินแดน,領土,ดินแดน
熟練の,แตกฉาน,熟練の,แตกฉาน
社交的な,ชอบสมาคม,社交的な,ชอบสมาคม
思いやりのある、気前のいい,เอื้อเฟื้อเผื่อแผ่,思いやりのある、気前のいい,เอื้อเฟื้อเผื่อแผ่
めまいがする,ตาลาย,めまいがする,ตาลาย
棚からぼたもち,หนูตกถังข้าวสาร,棚からぼたもち,หนูตกถังข้าวสาร
翡翠,หยก,翡翠,หยก
原産,ต้นกำเนิด,原産,ต้นกำเนิด
無理やり...する,ขืน...,無理やり...する,ขืน...
積み過ぎの、満杯の,เพียบ,積み過ぎの、満杯の,เพียบ
正確な、適切な,เป๊ะ,正確な、適切な,เป๊ะ
信仰、信仰心,ศรัทธา,信仰、信仰心,ศรัทธา
化学物質,สารเคมี,化学物質,สารเคมี
食欲をそそる,ชวนกิน,食欲をそそる,ชวนกิน
癒す,เยียวยา,癒す,เยียวยา
農産物,ผลการเกษตร,農産物,ผลการเกษตร
翻訳,การแปลรหัส,翻訳,การแปลรหัส
ヤモリ,จิ้งจก,ヤモリ,จิ้งจก
工業団地,นิคมอุตสาหกรรม,工業団地,นิคมอุตสาหกรรม
心地悪い、イライラする,อึดอัด,心地悪い、イライラする,อึดอัด
物体,วัตถุ,物体,วัตถุ
エイ,ปลากระเบน,エイ,ปลากระเบน
煮込む,เคี่ยว,煮込む,เคี่ยว
冬至,เหมายัน,冬至,เหมายัน
ぐっすり寝る,นอนสนิท,ぐっすり寝る,นอนสนิท
炭酸水,น้ำอัดลม,炭酸水,น้ำอัดลม
へら,ตะหลิว,へら,ตะหลิว
修理工場,อู่,修理工場,อู่
汚染,มลพิษ,汚染,มลพิษ
行方不明,หายไปเกลี้ยง,行方不明,หายไปเกลี้ยง
ラッシュアワー,ชั่วโมงรีบเร่ง,ラッシュアワー,ชั่วโมงรีบเร่ง
流血騒ぎになる,นองเลือด,流血騒ぎになる,นองเลือด
財団、基金,มูลนิธิ,財団、基金,มูลนิธิ
尊敬を集めている,มีหน้ามีตา,尊敬を集めている,มีหน้ามีตา
ขาลง,人気をなくしつつある,ขาลง,人気をなくしつつある
教科書,ตำรา,教科書,ตำรา
うとうとする,สัปหงก,うとうとする,สัปหงก
積もる,ทับถม,積もる,ทับถม
薬、医薬品,โอสถ,薬、医薬品,โอสถ
大根,หัวไชเท้า,大根,หัวไชเท้า
対数,ลอการิทึม,対数,ลอการิทึม
倫理,จรรยาบรรณ,倫理,จรรยาบรรณ
包む,คลุม,包む,คลุม
バンレイシ,น้อยหน่า,バンレイシ,น้อยหน่า
遮る,กั้น,遮る,กั้น
この世,ภพนี้,この世,ภพนี้
(仕事など)耽ける、邁進する,มุ่งมั่น,(仕事など)耽ける、邁進する,มุ่งมั่น
足を運ぶ、訪れる,แวะเวียน,足を運ぶ、訪れる,แวะเวียน
懸賞金,ค่าหัว,懸賞金,ค่าหัว
営業所,สาขาย่อย,営業所,สาขาย่อย
〜に関する,ว่าด้วย…,〜に関する,ว่าด้วย…
道の両側,สองฟากถนน,道の両側,สองฟากถนน
叱る、注意する,ว่ากล่าว,叱る、注意する,ว่ากล่าว
敏感な,อ่อนไหว,敏感な,อ่อนไหว
あふれるほど一杯,เปี่ยม,あふれるほど一杯,เปี่ยม
ボットン便所,ส้วมซึม,ボットン便所,ส้วมซึม
発見する,ค้นพบ,発見する,ค้นพบ
家畜,ปศุสัตว์,家畜,ปศุสัตว์
恩人,ผู้มีพระคุณ,恩人,ผู้มีพระคุณ
目の錯覚 / 空耳,ตาฝาด / หูฝาด,目の錯覚 / 空耳,ตาฝาด / หูฝาด
傷つける,ทิ่มใจ,傷つける,ทิ่มใจ
〜して間もなく,...ได้ไม่นาน,〜して間もなく,...ได้ไม่นาน
彫刻する、透し彫りする,ฉลุ,彫刻する、透し彫りする,ฉลุ
目標を達成する,บรรลุเป้าหมาย,目標を達成する,บรรลุเป้าหมาย
目のクマ,ตาคล้ำ,目のクマ,ตาคล้ำ
蜘蛛,แมงมุม,蜘蛛,แมงมุม
成り行きに任せる,ปล่อยให้เป็นไปตามยถากรรม,成り行きに任せる,ปล่อยให้เป็นไปตามยถากรรม
寄付,บริจาค,寄付,บริจาค
昨年,ปีกลาย,昨年,ปีกลาย
高等教育,อุดมศึกษา,高等教育,อุดมศึกษา
商売が繁盛する、景気がいい,ซื้อง่ายขายคล่อง,商売が繁盛する、景気がいい,ซื้อง่ายขายคล่อง
地味な,เรียบ,地味な,เรียบ
捧げる、つぎこむ,ทุ่มเท,捧げる、つぎこむ,ทุ่มเท
〜全ての中で,ในบรรดา...,〜全ての中で,ในบรรดา...
暖炉,เตาผิง,暖炉,เตาผิง
(人が)細い,ผอมเพรียว,(人が)細い,ผอมเพรียว
漁業,การประมง,漁業,การประมง
人をすぐ信じる,หูเบา,人をすぐ信じる,หูเบา
悲しむ,ระทม,悲しむ,ระทม
エリート,ชนชั้นนำ,エリート,ชนชั้นนำ
(国が)独立した,เอกราช,(国が)独立した,เอกราช
食べ物が口にあう,ถูกปาก,食べ物が口にあう,ถูกปาก
ホチキスの針,ลวดเย็บกระดาษ,ホチキスの針,ลวดเย็บกระดาษ
爪楊枝,ไม้จิ้มฟัน,爪楊枝,ไม้จิ้มฟัน
改心する,กลับตัวกลับใจ,改心する,กลับตัวกลับใจ
号車,โบกี้,号車,โบกี้
バイタクのスタンド,วินจยย,バイタクのスタンド,วินจยย
大事に育てる,ฟูมฟัก,大事に育てる,ฟูมฟัก
ケチな,ตระหนี่,ケチな,ตระหนี่
倒立,หกสูง,倒立,หกสูง
質量,มวล,質量,มวล
うるう年,ปีอธิกสุรทิน,うるう年,ปีอธิกสุรทิน
〜してすぐに…する,ไม่ทันไรก็...,〜してすぐに…する,ไม่ทันไรก็...
ねじ曲げる,บิดเบือน,ねじ曲げる,บิดเบือน
(飲み物)…口,อึก,(飲み物)…口,อึก
小売,ขายปลีก,小売,ขายปลีก
競争する,แข่งขัน,競争する,แข่งขัน
カワウソ,นาก,カワウソ,นาก
異常な,ผิดปกติ,異常な,ผิดปกติ
ブレーキを踏む,เหยียบเบรก,ブレーキを踏む,เหยียบเบรก
当てつける、こすりつける,ขยี้,当てつける、こすりつける,ขยี้
太陽暦,สุริยคติ,太陽暦,สุริยคติ
プロポーズ,สู่ขอ,プロポーズ,สู่ขอ
頭がぼーっとする,มึน,頭がぼーっとする,มึน
おしっこしたい,ปวดฉี่,おしっこしたい,ปวดฉี่
勇敢な、勇ましい,กล้าหาญ,勇敢な、勇ましい,กล้าหาญ
親不知,ฟันคุด,親不知,ฟันคุด
アスベスト,แร่ใยหิน,アスベスト,แร่ใยหิน
恋愛話,เรื่องรักใคร่,恋愛話,เรื่องรักใคร่
しつけ、教育,ระเบียบวินัย,しつけ、教育,ระเบียบวินัย
手掛かり、証拠,เบาะแส,手掛かり、証拠,เบาะแส
賃金,ค่าจ้าง,賃金,ค่าจ้าง
好きなように、甘やかす,ตามใจ,好きなように、甘やかす,ตามใจ
うろうろ(と動く),อย่างขวักไขว่,うろうろ(と動く),อย่างขวักไขว่
株価,ราคาหุ้น,株価,ราคาหุ้น
口説く,เกี้ยวพาน,口説く,เกี้ยวพาน
Fax,โทรสาร,Fax,โทรสาร
悪ふざけできる友達,เพื่อนเล่น,悪ふざけできる友達,เพื่อนเล่น
ボロボロになる、ボコボコにされる,น่วม,ボロボロになる、ボコボコにされる,น่วม
衆愚政治、数の暴力,กฎหมู่,衆愚政治、数の暴力,กฎหมู่
無地の布,ผ้าพื้น,無地の布,ผ้าพื้น
暗殺する,ลอบฆ่า ลอบสังหาร,暗殺する,ลอบฆ่า ลอบสังหาร
疲れた,เหนื่อยล้า,疲れた,เหนื่อยล้า
広い視野,วิสัยทัศน์กว้างๆ,広い視野,วิสัยทัศน์กว้างๆ
第一線の、前線の,แนวหน้า,第一線の、前線の,แนวหน้า
クラブ、協会,สโมสร,クラブ、協会,สโมสร
責める、請求する,กล่าวหา,責める、請求する,กล่าวหา
引き起こす,ก่อให้เกิด,引き起こす,ก่อให้เกิด
動物の群れ,ฝูงสัตว์,動物の群れ,ฝูงสัตว์
必ずしも〜ではない,ไม่...เสียทีเดียวนัก,必ずしも〜ではない,ไม่...เสียทีเดียวนัก
緊張,ตึงเครียด,緊張,ตึงเครียด
もみあげ,จอนหู,もみあげ,จอนหู
夜勤,ผลัดกลางคืน,夜勤,ผลัดกลางคืน
検証する,พิสูจน์,検証する,พิสูจน์
裁判官,ผู้พิพากษา,裁判官,ผู้พิพากษา
結果,ผลลัพธ์,結果,ผลลัพธ์
雑巾,ขี้ริ้ว,雑巾,ขี้ริ้ว
肩甲骨,สะบัก,肩甲骨,สะบัก
続く、維持する,ต่อเนื่อง,続く、維持する,ต่อเนื่อง
柔軟な,ยืดหยุ่น,柔軟な,ยืดหยุ่น
悪魔,ภูตผีปีศาจ,悪魔,ภูตผีปีศาจ
スムーズな、円滑な,ราบรื่น,スムーズな、円滑な,ราบรื่น
部品,ส่วนประกอบ,部品,ส่วนประกอบ
日焼けした,เกรียม,日焼けした,เกรียม
語末詞,คำสร้อย,語末詞,คำสร้อย
厳しい,เข้มงวด,厳しい,เข้มงวด
下層民,คนต่ำศักดิ์ ตลาดล่าง,下層民,คนต่ำศักดิ์ ตลาดล่าง
二進法,เลขฐานสอง,二進法,เลขฐานสอง
棺桶,โลงศพ,棺桶,โลงศพ
土地,ที่ดิน,土地,ที่ดิน
かきまぜる,คน,かきまぜる,คน
タイ影絵,หนังตะลุง,タイ影絵,หนังตะลุง
遠回しに言う、ほのめかす,เปรียบเปรย,遠回しに言う、ほのめかす,เปรียบเปรย
避ける,หลีกเลี่ยง หลบ,避ける,หลีกเลี่ยง หลบ
初任給,เงินเดือนขั้นต้น,初任給,เงินเดือนขั้นต้น
しつけ、教育,ระเบียบวินัย,しつけ、教育,ระเบียบวินัย
日食,สุริยุปราคา,日食,สุริยุปราคา
泥棒が頻発,ขโมยชุกชุม,泥棒が頻発,ขโมยชุกชุม
支持する、処理する,รองรับ,支持する、処理する,รองรับ
花びら,กลีบดอกไม้,花びら,กลีบดอกไม้
森,ไพร,森,ไพร
苦痛な、ストレスフルな,คับแค้นใจ,苦痛な、ストレスフルな,คับแค้นใจ
裁量,ดุลพินิจ,裁量,ดุลพินิจ
肝に銘じる,จำใส่กะโหลก,肝に銘じる,จำใส่กะโหลก
ばんそうこう,พลาสเตอร์,ばんそうこう,พลาสเตอร์
可愛らしい,น่าเอ็นดู,可愛らしい,น่าเอ็นดู
たけのこ,หน่อไม้,たけのこ,หน่อไม้
公表する,เปิดเผย,公表する,เปิดเผย
王座,บัลลังก์,王座,บัลลังก์
すね,หน้าแข้ง,すね,หน้าแข้ง
被害,ความเสียหาย,被害,ความเสียหาย
公式,สูตร,公式,สูตร
政党,พรรคการเมือง,政党,พรรคการเมือง
解脱僧,พระอรหันต์,解脱僧,พระอรหันต์
まるで…のように,เฉกเช่น,まるで…のように,เฉกเช่น
ぬかるみ,โคลนตม,ぬかるみ,โคลนตม
告知する,แจ้ง,告知する,แจ้ง
あざける、軽蔑する,เย้ยหยัน,あざける、軽蔑する,เย้ยหยัน
期間,ห้วงเวลา,期間,ห้วงเวลา
サンゴ,ปะการัง,サンゴ,ปะการัง
多様な,นานัปการ นานาประการ,多様な,นานัปการ นานาประการ
汚い、汚れた,เลอะเทอะ,汚い、汚れた,เลอะเทอะ
豆知識,เกร็ดความรู้,豆知識,เกร็ดความรู้
検問,ด่าน,検問,ด่าน
目先の利益,ผลประโยชน์เฉพาะหน้า,目先の利益,ผลประโยชน์เฉพาะหน้า
アイデンティティー,อัตลักษณ์,アイデンティティー,อัตลักษณ์
出生率,อัตราเฉลี่ยเด็กเกิดใหม่,出生率,อัตราเฉลี่ยเด็กเกิดใหม่
おんぶする,ขี่คอ,おんぶする,ขี่คอ
人の足を引っ張る,มือไม่พายเอาเท้าราน้ำ,人の足を引っ張る,มือไม่พายเอาเท้าราน้ำ
供述,ปากคำ,供述,ปากคำ
最高の,ประเสริฐ เลิศ,最高の,ประเสริฐ เลิศ
健康保険,การประกันสุขภาพ,健康保険,การประกันสุขภาพ
真っ黒,ดำปี๋,真っ黒,ดำปี๋
コック,คนครัว,コック,คนครัว
パラパラと分かれている様子,ประปราย,パラパラと分かれている様子,ประปราย
獅子舞,เชิดสินห์โต,獅子舞,เชิดสินห์โต
身を屈める,ค้อมตัว,身を屈める,ค้อมตัว
抵抗,ความต้านทาน,抵抗,ความต้านทาน
世界を支配する,ครองโลก,世界を支配する,ครองโลก
急速に、あっという間に,อย่างฉับพลัน/เสี้ยววินาที,急速に、あっという間に,อย่างฉับพลัน/เสี้ยววินาที
長く続く、長生きする,ยั่งยืน,長く続く、長生きする,ยั่งยืน
...近辺,ในละแวก...,...近辺,ในละแวก...
借金を返す,ชำระหนี้,借金を返す,ชำระหนี้
目の輝き,แววตา,目の輝き,แววตา
経営する、管理する,บริหาร,経営する、管理する,บริหาร
予め入念に考える,ยับยั้งชั่งใจ,予め入念に考える,ยับยั้งชั่งใจ
清掃する,เก็บกวาด,清掃する,เก็บกวาด
声を発する,เปล่งเสียง,声を発する,เปล่งเสียง
煽る、アジる,ปลุกปั่น,煽る、アジる,ปลุกปั่น
ファサード,ซุ้ม,ファサード,ซุ้ม
フォースと共にあれ,ขอพลังจงสถิตอยู่กับท่าน,フォースと共にあれ,ขอพลังจงสถิตอยู่กับท่าน
予知能力,พลังญาณทิพย์,予知能力,พลังญาณทิพย์
罰する,เอาผิด,罰する,เอาผิด
解説する,ชี้แจง,解説する,ชี้แจง
放射線,รังสี,放射線,รังสี
仕事に来ても働かない,เช้าชามเย็นชาม,仕事に来ても働かない,เช้าชามเย็นชาม
ほのめかす、それとなく言う,พูดเป็นนัย,ほのめかす、それとなく言う,พูดเป็นนัย
関係などが上手くいかない,ไปไม่รอด,関係などが上手くいかない,ไปไม่รอด
返礼する,สมนาคุณ,返礼する,สมนาคุณ
深い,ลึกล้ำ,深い,ลึกล้ำ
いろいろ、ありとあらゆる,สารพัดสารพัน,いろいろ、ありとあらゆる,สารพัดสารพัน
時間を割く,สละเวลา,時間を割く,สละเวลา
分譲住宅,บ้านจัดสรร,分譲住宅,บ้านจัดสรร
堀,คูน้ำ,堀,คูน้ำ
面目を取り戻す,กู้หน้า,面目を取り戻す,กู้หน้า
流浪、放浪する,ซัดเซพเนจร,流浪、放浪する,ซัดเซพเนจร
投票する、点数をつける,ลงคะแนนเสียง,投票する、点数をつける,ลงคะแนนเสียง
賠償金,ค่าเสียหาย,賠償金,ค่าเสียหาย
例外なく,โดยไม่มีข้อยกเว้น,例外なく,โดยไม่มีข้อยกเว้น
お経を唱える,สวดมนต์,お経を唱える,สวดมนต์
講演会,ปาฐกถา,講演会,ปาฐกถา
放蕩息子,เจ้าสำมะเลเทเมา,放蕩息子,เจ้าสำมะเลเทเมา
押収する、しっかり掴む,ยึด,押収する、しっかり掴む,ยึด
貯金箱,กระปุกออมสิน,貯金箱,กระปุกออมสิน
真に、深く,ถ่องแท้,真に、深く,ถ่องแท้
ライオン,สิงโต,ライオン,สิงโต
紳士,สุภาพบุรุษ,紳士,สุภาพบุรุษ
疑う、信用しない,ระแวง,疑う、信用しない,ระแวง
日雇い労働者,กรรมกรรายวัน,日雇い労働者,กรรมกรรายวัน
傾く,โอนเอียง,傾く,โอนเอียง
自由,อิสระภาพ,自由,อิสระภาพ
通夜/葬式,พิธีสวดศพ พิธีเผาศพ,通夜/葬式,พิธีสวดศพ พิธีเผาศพ
熟知している,รอบรู้,熟知している,รอบรู้
転落する,พลัดตกลง,転落する,พลัดตกลง
たまたま,เผอิญ,たまたま,เผอิญ
消防車,รถดับเพลิง,消防車,รถดับเพลิง
編み出す、案出する,คิดค้น,編み出す、案出する,คิดค้น
裏切り者、内通者,หนอนบ่อนใส้,裏切り者、内通者,หนอนบ่อนใส้
過去,ความหลัง,過去,ความหลัง
赤ちゃん,ทารก เด็กอ่อน,赤ちゃん,ทารก เด็กอ่อน
(秘密などが)拡散する,แพร่งพราย,(秘密などが)拡散する,แพร่งพราย
言った途端に起こる,พูดไม่ทันขาดคำ,言った途端に起こる,พูดไม่ทันขาดคำ
状況,สถานการณ์,状況,สถานการณ์
乗り物,ยานพาหนะ,乗り物,ยานพาหนะ
器官、臓器,อวัยวะ,器官、臓器,อวัยวะ
ヒロイン,นางเอก,ヒロイン,นางเอก
パッと消える,หายวับ,パッと消える,หายวับ
罪、病気などを押し付ける,ใส่ร้าย,罪、病気などを押し付ける,ใส่ร้าย
偏見,อคติ,偏見,อคติ
区域,บริเวณ,区域,บริเวณ
ジンベエザメ,ฉลามวาฬ,ジンベエザメ,ฉลามวาฬ
ざまあみろ,สมน้ำหน้า,ざまあみろ,สมน้ำหน้า
設立する,ตั้งขึ้น,設立する,ตั้งขึ้น
ズボンの股,เป้า,ズボンの股,เป้า
息切れする,หอบ,息切れする,หอบ
品薄,ขาดตลาด,品薄,ขาดตลาด
義務、任務,ภารกิจ,義務、任務,ภารกิจ
王族,เจ้านาย,王族,เจ้านาย
軌道,โคจร,軌道,โคจร
布教する,เผยแผ่ศาสนา,布教する,เผยแผ่ศาสนา
食い逃げ,ชักดาบ,食い逃げ,ชักดาบ
目撃者,สักขีพยาน,目撃者,สักขีพยาน
感動、興奮する,ตื่นตาตื่นใจ,感動、興奮する,ตื่นตาตื่นใจ
氾濫する,ไหลหลาก,氾濫する,ไหลหลาก
やかん,กาน้ำ,やかん,กาน้ำ
在家女性,อุบาสิกา,在家女性,อุบาสิกา
喜ぶ,ปลื้มใจ,喜ぶ,ปลื้มใจ
引っ掻く,ข่วน ขูด,引っ掻く,ข่วน ขูด
思想、信条,ลัทธิ,思想、信条,ลัทธิ
口が悪い、余計なことを言う,ปากบอน,口が悪い、余計なことを言う,ปากบอน
電球,หลอดไฟ,電球,หลอดไฟ
無効,โมฆะ,無効,โมฆะ
離れ離れ,พลัดพราก,離れ離れ,พลัดพราก
路面電車,รถราง,路面電車,รถราง
善意でする,หวังดี,善意でする,หวังดี
国外追放する,เนรเทศ,国外追放する,เนรเทศ
たわむ、たるむ,ยาน,たわむ、たるむ,ยาน
必死に,อย่างเอาเป็นเอาตาย,必死に,อย่างเอาเป็นเอาตาย
井の中の蛙,กบในกะลาครอบ,井の中の蛙,กบในกะลาครอบ
成長する,เติบโต,成長する,เติบโต
ベージュ、肌色,สีไข่ไก่,ベージュ、肌色,สีไข่ไก่
マイルドな、優しい,นุ่มนวล,マイルドな、優しい,นุ่มนวล
空気が希薄,อากาศเบาบาง,空気が希薄,อากาศเบาบาง
ワロロット市場(大市場),กาดหลวง,ワロロット市場(大市場),กาดหลวง
治める,ปกครอง,治める,ปกครอง
交渉する,เจรจา,交渉する,เจรจา
パスワード,รหัสผ่าน,パスワード,รหัสผ่าน
粉々になる,แหลก,粉々になる,แหลก
スリッパ、サンダル,รองเท้าแตะ,スリッパ、サンダル,รองเท้าแตะ
分け与える、シェアする,แบ่งปัน,分け与える、シェアする,แบ่งปัน
〜で火傷する,ถูก…ลวก,〜で火傷する,ถูก…ลวก
車が凹む,รถบุบ,車が凹む,รถบุบ
干ばつ,ภัยแล้ง,干ばつ,ภัยแล้ง
いつもの顔触れ,หน้าเดิมๆ,いつもの顔触れ,หน้าเดิมๆ
色が濃い,แก่,色が濃い,แก่
植木鉢,กระถางต้นไม้,植木鉢,กระถางต้นไม้
少年,ยุวชน,少年,ยุวชน
目次,สารบัญ,目次,สารบัญ
売春,โสเภณี,売春,โสเภณี
特権,อภิสิทธิ์,特権,อภิสิทธิ์
翌年,ปีต่อมา,翌年,ปีต่อมา
ハイドロセラピー,วารีบำบัด,ハイドロセラピー,วารีบำบัด
縞,แถบ,縞,แถบ
噴水,น้ำพุ,噴水,น้ำพุ
枕カバー,ปลอกหมอน,枕カバー,ปลอกหมอน
探検,ผจญภัย,探検,ผจญภัย
静脈,หลอดเลือดดำ,静脈,หลอดเลือดดำ
損する,เสียประโยชน์,損する,เสียประโยชน์
郊外,ชานเมือง,郊外,ชานเมือง
ローマ帝国,จักรวรรดิโรมัน,ローマ帝国,จักรวรรดิโรมัน
椎茸,เห็ดหอม,椎茸,เห็ดหอม
指針,แนวทาง,指針,แนวทาง
実際は,โดยเนื้อแท้แล้ว,実際は,โดยเนื้อแท้แล้ว
足踏みする、進歩がない,ย่ำเท้า,足踏みする、進歩がない,ย่ำเท้า
需要,อุปสงค์,需要,อุปสงค์
遺跡、遺体,ซาก,遺跡、遺体,ซาก
着信音,เสียงเรียกเข้า,着信音,เสียงเรียกเข้า
全裸の,เปลือยกาย,全裸の,เปลือยกาย
棒高跳び,ค้ำถ่อ,棒高跳び,ค้ำถ่อ
大工,ช่างไม้,大工,ช่างไม้
差別,การเลือกปฏิบัติ,差別,การเลือกปฏิบัติ
根気よく,อย่างพากเพียร,根気よく,อย่างพากเพียร
贅沢する,ฟุ่มเฟือย,贅沢する,ฟุ่มเฟือย
肩に掛ける,ตะพาย,肩に掛ける,ตะพาย
無条件,ปราศจากเงื่อนไข,無条件,ปราศจากเงื่อนไข
理にかなう,สมเหตุสมผล,理にかなう,สมเหตุสมผล
主要部先行型言語,ภาษาคำหลักอยู่หน้า,主要部先行型言語,ภาษาคำหลักอยู่หน้า
惑う、おろおろする,ว้าวุ่น,惑う、おろおろする,ว้าวุ่น
まるで〜,ประหนึ่ง...,まるで〜,ประหนึ่ง...
ヤスデ,กิ้งกือ,ヤスデ,กิ้งกือ
緊急の、急ぎの,เร่งด่วน,緊急の、急ぎの,เร่งด่วน
早朝,เช้าตรู่,早朝,เช้าตรู่
ザクロ,ทับทิม,ザクロ,ทับทิม
障害,ขัดข้อง,障害,ขัดข้อง
直立した、垂直の,โด่,直立した、垂直の,โด่
アメリカの,มะกัน,アメリカの,มะกัน
抗生物質,ยาปฏิชีวนะ,抗生物質,ยาปฏิชีวนะ
くじゃく,นกยูง,くじゃく,นกยูง
